age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previously_contacted
40,Blue-collar,Married,Primary,No,0.0,Yes,No,Unknown,5,May,463,1.0,-1,0,No,0
42,Management,Single,Tertiary,No,0.0,Yes,Yes,Unknown,5,May,562,2.0,-1,0,Yes,0
40,Blue-collar,Divorced,Primary,No,0.0,Yes,No,Unknown,5,May,962,1.0,-1,0,No,0
57,Technician,Married,Secondary,No,1078.0,Yes,No,Unknown,5,May,10,4.0,-1,0,No,0
56,Entrepreneur,Divorced,Secondary,No,155.0,No,No,Unknown,5,May,118,3.0,-1,0,No,0
37,Admin.,Married,Secondary,No,190.0,Yes,No,Unknown,5,May,92,2.0,-1,0,No,0
59,Retired,Married,Secondary,No,319.0,Yes,No,Unknown,5,May,143,3.0,-1,0,No,0
39,Services,Divorced,Secondary,No,-185.0,Yes,No,Unknown,5,May,189,3.0,-1,0,No,0
49,Services,Married,Secondary,No,47.0,No,No,Unknown,5,May,234,2.0,-1,0,No,0
38,Services,Single,Secondary,No,570.0,Yes,No,Unknown,5,May,75,2.0,-1,0,No,0
36,Self-employed,Married,Tertiary,No,19.0,No,No,Unknown,5,May,189,2.0,-1,0,No,0
50,Blue-collar,Married,Primary,No,61.0,Yes,No,Unknown,5,May,621,3.0,-1,0,No,0
41,Admin.,Married,Secondary,No,-62.0,Yes,Yes,Unknown,5,May,55,2.0,-1,0,No,0
54,Technician,Married,Tertiary,No,258.0,No,No,Unknown,5,May,310,4.0,-1,0,No,0
58,Blue-collar,Married,Primary,No,76.0,Yes,No,Unknown,5,May,156,2.0,-1,0,No,0
30,Blue-collar,Single,Secondary,No,0.0,Yes,No,Unknown,5,May,5,2.0,-1,0,No,0
33,Admin.,Single,Secondary,No,352.0,Yes,No,Unknown,5,May,225,2.0,-1,0,No,0
47,Admin.,Married,Secondary,No,368.0,Yes,No,Unknown,5,May,125,2.0,-1,0,No,0
50,Technician,Single,Tertiary,No,339.0,Yes,No,Unknown,5,May,2,3.0,-1,0,No,0
32,Blue-collar,Married,Secondary,No,1331.0,Yes,No,Unknown,5,May,286,2.0,-1,0,No,0
40,Self-employed,Married,Secondary,No,672.0,Yes,No,Unknown,5,May,164,2.0,-1,0,No,0
37,Management,Married,Tertiary,No,58.0,Yes,No,Unknown,5,May,98,2.0,-1,0,No,0
54,Technician,Single,Secondary,No,447.0,Yes,No,Unknown,5,May,742,2.0,-1,0,No,0
24,Student,Single,Secondary,No,423.0,Yes,No,Unknown,5,May,226,3.0,-1,0,No,0
54,Management,Married,Tertiary,No,0.0,No,No,Unknown,5,May,120,2.0,-1,0,No,0
34,Technician,Married,Secondary,No,19.0,Yes,No,Unknown,5,May,362,4.0,-1,0,No,0
56,Technician,Divorced,Primary,No,13.0,Yes,No,Unknown,5,May,357,2.0,-1,0,No,0
31,Blue-collar,Single,Secondary,No,3.0,Yes,No,Unknown,5,May,200,2.0,-1,0,No,0
24,Student,Single,Secondary,No,82.0,Yes,No,Unknown,5,May,204,2.0,-1,0,No,0
42,Blue-collar,Divorced,Primary,No,28.0,Yes,No,Unknown,5,May,126,3.0,-1,0,No,0
57,Technician,Married,Secondary,No,792.0,Yes,No,Unknown,5,May,65,2.0,-1,0,No,0
42,Blue-collar,Married,Secondary,No,408.0,Yes,No,Unknown,5,May,107,2.0,-1,0,No,0
51,Admin.,Married,Secondary,No,531.0,Yes,No,Unknown,5,May,267,2.0,-1,0,No,0
57,Retired,Married,Secondary,No,211.0,Yes,No,Unknown,5,May,248,2.0,-1,0,No,0
36,Services,Single,Secondary,No,62.0,Yes,No,Unknown,5,May,215,2.0,-1,0,No,0
53,Services,Married,Secondary,No,257.0,Yes,No,Unknown,5,May,209,2.0,-1,0,No,0
50,Technician,Married,Secondary,No,1234.0,Yes,No,Unknown,5,May,205,2.0,-1,0,No,0
54,Management,Married,Tertiary,No,313.0,Yes,No,Unknown,5,May,83,2.0,-1,0,No,0
55,Blue-collar,Married,Secondary,No,89.0,Yes,No,Unknown,5,May,106,3.0,-1,0,No,0
44,Blue-collar,Married,Secondary,No,129.0,Yes,Yes,Unknown,5,May,189,2.0,-1,0,No,0
43,Management,Married,Secondary,No,0.0,Yes,No,Unknown,5,May,105,2.0,-1,0,No,0
56,Admin.,Married,Secondary,No,353.0,Yes,No,Unknown,5,May,106,2.0,-1,0,No,0
54,Technician,Married,Secondary,No,851.0,Yes,No,Unknown,5,May,108,2.0,-1,0,No,0
55,Services,Divorced,Primary,No,96.0,Yes,Yes,Unknown,5,May,311,2.0,-1,0,No,0
37,Services,Divorced,Secondary,No,398.0,Yes,Yes,Unknown,5,May,214,2.0,-1,0,No,0
33,Admin.,Single,Tertiary,No,193.0,No,No,Unknown,5,May,132,2.0,-1,0,No,0
46,Admin.,Married,Secondary,No,-358.0,Yes,No,Unknown,5,May,358,2.0,-1,0,No,0
36,Blue-collar,Married,Secondary,No,539.0,Yes,Yes,Unknown,5,May,453,2.0,-1,0,No,0
51,Technician,Single,Secondary,No,0.0,Yes,No,Unknown,5,May,364,2.0,-1,0,No,0
40,Retired,Single,Primary,No,0.0,No,No,Unknown,5,May,136,2.0,-1,0,No,0
42,Blue-collar,Married,Secondary,No,490.0,Yes,No,Unknown,5,May,386,2.0,-1,0,No,0
51,Blue-collar,Married,Secondary,No,0.0,Yes,No,Unknown,5,May,173,2.0,-1,0,No,0
49,Blue-collar,Married,Secondary,No,403.0,Yes,No,Unknown,5,May,241,2.0,-1,0,No,0
48,Management,Married,Secondary,No,161.0,Yes,No,Unknown,5,May,224,3.0,-1,0,No,0
32,Technician,Divorced,Tertiary,No,2558.0,No,No,Unknown,5,May,148,2.0,-1,0,No,0
31,Admin.,Single,Secondary,No,98.0,Yes,No,Unknown,5,May,196,2.0,-1,0,No,0
55,Management,Single,Tertiary,No,115.0,No,No,Unknown,5,May,111,4.0,-1,0,No,0
40,Blue-collar,Single,Secondary,No,436.0,Yes,No,Unknown,5,May,231,3.0,-1,0,No,0
47,Technician,Married,Tertiary,No,831.0,Yes,No,Unknown,5,May,316,3.0,-1,0,No,0
57,Technician,Married,Secondary,No,206.0,Yes,No,Unknown,5,May,216,3.0,-1,0,No,0
41,Blue-collar,Married,Secondary,No,290.0,Yes,No,Unknown,5,May,240,2.0,-1,0,No,0
48,Blue-collar,Married,Secondary,No,1.0,No,No,Unknown,5,May,669,3.0,-1,0,No,0
42,Blue-collar,Married,Secondary,No,57.0,Yes,No,Unknown,5,May,425,2.0,-1,0,No,0
30,Blue-collar,Single,Secondary,No,-457.0,Yes,No,Unknown,5,May,143,2.0,-1,0,No,0
58,Management,Single,Tertiary,No,1387.0,Yes,No,Unknown,5,May,174,5.0,-1,0,No,0
45,Management,Divorced,Tertiary,No,3462.0,Yes,No,Unknown,5,May,313,3.0,-1,0,No,0
49,Blue-collar,Married,Secondary,No,30.0,Yes,No,Unknown,5,May,135,4.0,-1,0,No,0
42,Admin.,Single,Secondary,No,1022.0,Yes,No,Unknown,5,May,146,2.0,-1,0,No,0
53,Technician,Married,Secondary,No,56.0,Yes,Yes,Unknown,5,May,152,2.0,-1,0,No,0
51,Admin.,Single,Secondary,Yes,-2.0,No,No,Unknown,5,May,402,3.0,-1,0,No,0
32,Services,Single,Secondary,No,121.0,Yes,No,Unknown,5,May,213,2.0,-1,0,No,0
41,Blue-collar,Single,Secondary,No,842.0,Yes,No,Unknown,5,May,144,3.0,-1,0,No,0
43,Management,Divorced,Secondary,No,693.0,Yes,No,Unknown,5,May,124,3.0,-1,0,No,0
40,Blue-collar,Divorced,Secondary,No,-333.0,Yes,No,Unknown,5,May,183,2.0,-1,0,No,0
50,Blue-collar,Married,Primary,No,1533.0,Yes,No,Unknown,5,May,325,2.0,-1,0,No,0
34,Management,Married,Tertiary,No,46.0,Yes,No,Unknown,5,May,39,4.0,-1,0,No,0
53,Services,Married,Secondary,No,18.0,No,No,Unknown,5,May,503,2.0,-1,0,No,0
45,Technician,Married,Secondary,No,44.0,Yes,No,Unknown,5,May,95,4.0,-1,0,No,0
39,Blue-collar,Married,Primary,No,-100.0,Yes,No,Unknown,5,May,680,2.0,-1,0,No,0
44,Services,Married,Tertiary,No,510.0,Yes,No,Unknown,5,May,421,4.0,-1,0,No,0
55,Management,Married,Tertiary,No,685.0,Yes,No,Unknown,5,May,174,3.0,-1,0,No,0
46,Management,Single,Tertiary,No,187.0,Yes,No,Unknown,5,May,113,2.0,-1,0,No,0
45,Blue-collar,Married,Secondary,No,66.0,Yes,No,Unknown,5,May,808,2.0,-1,0,No,0
34,Admin.,Married,Secondary,No,560.0,Yes,No,Unknown,5,May,198,3.0,-1,0,No,0
36,Blue-collar,Married,Secondary,No,0.0,Yes,No,Unknown,5,May,195,2.0,-1,0,No,0
59,Blue-collar,Divorced,Secondary,No,27.0,No,No,Unknown,5,May,347,3.0,-1,0,No,0
31,Admin.,Single,Secondary,No,12.0,Yes,No,Unknown,5,May,208,2.0,-1,0,No,0
44,Blue-collar,Single,Secondary,No,34.0,Yes,No,Unknown,5,May,404,4.0,-1,0,No,0
33,Entrepreneur,Single,Tertiary,No,1068.0,Yes,No,Unknown,5,May,396,2.0,-1,0,No,0
40,Blue-collar,Married,Secondary,No,211.0,Yes,No,Unknown,5,May,216,4.0,-1,0,No,0
46,Admin.,Single,Tertiary,No,377.0,Yes,No,Unknown,5,May,98,2.0,-1,0,No,0
48,Management,Married,Tertiary,No,263.0,Yes,No,Unknown,5,May,350,2.0,-1,0,No,0
42,Services,Married,Secondary,No,1263.0,Yes,No,Unknown,6,May,114,2.0,-1,0,No,0
27,Services,Married,Secondary,No,8.0,Yes,No,Unknown,6,May,88,3.0,-1,0,No,0
48,Admin.,Married,Secondary,No,126.0,Yes,Yes,Unknown,6,May,379,2.0,-1,0,No,0
59,Admin.,Married,Secondary,No,230.0,Yes,No,Unknown,6,May,190,3.0,-1,0,No,0
46,Technician,Married,Tertiary,No,841.0,Yes,No,Unknown,6,May,158,1.0,-1,0,No,0
38,Admin.,Divorced,Secondary,No,308.0,Yes,No,Unknown,6,May,102,1.0,-1,0,No,0
43,Management,Divorced,Tertiary,No,1.0,Yes,No,Unknown,6,May,306,1.0,-1,0,No,0
38,Admin.,Divorced,Tertiary,No,86.0,Yes,No,Unknown,6,May,218,1.0,-1,0,No,0
23,Student,Single,Secondary,No,157.0,Yes,No,Unknown,6,May,54,1.0,-1,0,No,0
34,Services,Married,Secondary,No,22.0,Yes,No,Unknown,6,May,344,1.0,-1,0,No,0
38,Admin.,Married,Secondary,No,46.0,Yes,Yes,Unknown,6,May,195,1.0,-1,0,No,0
37,Blue-collar,Married,Secondary,No,1293.0,No,No,Unknown,6,May,652,1.0,-1,0,No,0
25,Admin.,Single,Secondary,No,122.0,Yes,No,Unknown,6,May,286,1.0,-1,0,No,0
48,Blue-collar,Married,Secondary,No,131.0,Yes,No,Unknown,6,May,189,1.0,-1,0,No,0
49,Blue-collar,Single,Secondary,No,143.0,Yes,No,Unknown,6,May,83,1.0,-1,0,No,0
38,Admin.,Single,Secondary,No,393.0,No,No,Unknown,6,May,184,2.0,-1,0,No,0
43,Blue-collar,Married,Primary,No,98.0,Yes,No,Unknown,6,May,235,1.0,-1,0,No,0
33,Management,Married,Tertiary,No,0.0,Yes,No,Unknown,6,May,290,1.0,-1,0,No,0
55,Blue-collar,Married,Secondary,No,224.0,Yes,No,Unknown,6,May,232,1.0,-1,0,No,0
38,Blue-collar,Married,Secondary,No,757.0,Yes,No,Unknown,6,May,133,1.0,-1,0,No,0
49,Services,Married,Secondary,No,245.0,Yes,Yes,Unknown,6,May,318,1.0,-1,0,No,0
40,Management,Married,Secondary,No,3462.0,No,No,Unknown,6,May,260,3.0,-1,0,No,0
43,Admin.,Married,Secondary,No,350.0,No,No,Unknown,6,May,437,1.0,-1,0,No,0
38,Blue-collar,Married,Secondary,No,20.0,Yes,No,Unknown,6,May,402,1.0,-1,0,No,0
58,Services,Married,Secondary,No,1667.0,Yes,Yes,Unknown,6,May,85,1.0,-1,0,No,0
57,Technician,Married,Secondary,No,345.0,Yes,No,Unknown,6,May,125,1.0,-1,0,No,0
32,Unemployed,Married,Secondary,No,10.0,Yes,No,Unknown,6,May,501,4.0,-1,0,No,0
56,Management,Married,Tertiary,No,830.0,Yes,Yes,Unknown,6,May,1201,1.0,-1,0,Yes,0
58,Blue-collar,Divorced,Secondary,No,29.0,Yes,No,Unknown,6,May,253,1.0,-1,0,No,0
60,Retired,Divorced,Secondary,No,545.0,Yes,No,Unknown,6,May,1030,1.0,-1,0,Yes,0
37,Technician,Married,Tertiary,No,3462.0,Yes,No,Unknown,6,May,149,1.0,-1,0,No,0
46,Technician,Divorced,Tertiary,No,477.0,Yes,No,Unknown,6,May,114,1.0,-1,0,No,0
27,Admin.,Married,Secondary,No,4.0,Yes,No,Unknown,6,May,243,1.0,-1,0,No,0
43,Blue-collar,Married,Secondary,No,1205.0,Yes,No,Unknown,6,May,769,2.0,-1,0,No,0
32,Technician,Single,Secondary,No,0.0,Yes,Yes,Unknown,6,May,135,3.0,-1,0,No,0
40,Admin.,Single,Secondary,No,263.0,Yes,No,Unknown,6,May,231,1.0,-1,0,No,0
38,Admin.,Married,Secondary,No,1.0,No,No,Unknown,6,May,76,1.0,-1,0,No,0
34,Blue-collar,Married,Secondary,No,283.0,No,Yes,Unknown,6,May,199,1.0,-1,0,No,0
47,Blue-collar,Married,Primary,No,206.0,Yes,No,Unknown,6,May,152,1.0,-1,0,No,0
42,Housemaid,Married,Primary,No,17.0,Yes,No,Unknown,6,May,124,1.0,-1,0,No,0
48,Technician,Married,Secondary,No,141.0,Yes,Yes,Unknown,6,May,424,1.0,-1,0,No,0
29,Self-employed,Single,Tertiary,No,16.0,Yes,No,Unknown,6,May,43,1.0,-1,0,No,0
50,Services,Married,Secondary,No,206.0,Yes,No,Unknown,6,May,154,1.0,-1,0,No,0
52,Technician,Married,Secondary,No,7.0,No,No,Unknown,6,May,203,2.0,-1,0,No,0
50,Management,Married,Tertiary,No,0.0,No,No,Unknown,6,May,326,1.0,-1,0,No,0
58,Retired,Married,Tertiary,No,0.0,No,No,Unknown,6,May,393,1.0,-1,0,No,0
46,Blue-collar,Divorced,Primary,No,1927.0,Yes,No,Unknown,6,May,241,3.0,-1,0,No,0
38,Technician,Married,Secondary,No,284.0,Yes,No,Unknown,6,May,483,1.0,-1,0,No,0
46,Blue-collar,Married,Secondary,No,1660.0,Yes,No,Unknown,6,May,259,1.0,-1,0,No,0
32,Services,Single,Secondary,No,406.0,Yes,No,Unknown,6,May,227,1.0,-1,0,No,0
51,Blue-collar,Married,Primary,No,230.0,Yes,No,Unknown,6,May,673,1.0,-1,0,No,0
39,Admin.,Single,Secondary,No,-25.0,Yes,No,Unknown,6,May,576,1.0,-1,0,No,0
48,Admin.,Married,Secondary,No,182.0,Yes,No,Unknown,6,May,180,2.0,-1,0,No,0
36,Entrepreneur,Married,Tertiary,No,1169.0,Yes,No,Unknown,6,May,168,2.0,-1,0,No,0
34,Admin.,Divorced,Secondary,No,67.0,Yes,No,Unknown,6,May,90,1.0,-1,0,No,0
40,Technician,Married,Secondary,No,77.0,No,No,Unknown,6,May,505,1.0,-1,0,No,0
43,Unemployed,Married,Secondary,No,0.0,Yes,No,Unknown,6,May,245,1.0,-1,0,No,0
52,Blue-collar,Divorced,Primary,No,55.0,Yes,Yes,Unknown,6,May,186,1.0,-1,0,No,0
33,Technician,Married,Secondary,Yes,72.0,Yes,No,Unknown,6,May,623,1.0,-1,0,No,0
49,Management,Single,Tertiary,No,163.0,Yes,No,Unknown,6,May,496,3.0,-1,0,No,0
32,Management,Single,Tertiary,No,151.0,Yes,No,Unknown,6,May,118,1.0,-1,0,No,0
39,Admin.,Single,Secondary,No,113.0,Yes,No,Unknown,6,May,342,1.0,-1,0,No,0
40,Blue-collar,Married,Secondary,No,0.0,Yes,No,Unknown,6,May,225,1.0,-1,0,No,0
38,Technician,Single,Tertiary,No,9.0,Yes,No,Unknown,6,May,185,3.0,-1,0,No,0
43,Management,Married,Secondary,No,375.0,Yes,No,Unknown,6,May,196,2.0,-1,0,No,0
39,Services,Married,Secondary,No,1142.0,Yes,No,Unknown,6,May,276,1.0,-1,0,No,0
54,Blue-collar,Married,Primary,No,2102.0,Yes,No,Unknown,6,May,76,1.0,-1,0,No,0
38,Technician,Single,Tertiary,No,3462.0,Yes,No,Unknown,6,May,87,1.0,-1,0,No,0
40,Blue-collar,Married,Secondary,No,217.0,Yes,No,Unknown,6,May,195,1.0,-1,0,No,0
55,Admin.,Married,Secondary,No,131.0,Yes,No,Unknown,6,May,744,1.0,-1,0,No,0
42,Management,Married,Tertiary,No,1680.0,Yes,No,Unknown,6,May,765,1.0,-1,0,No,0
39,Blue-collar,Married,Secondary,No,0.0,Yes,No,Unknown,6,May,262,1.0,-1,0,No,0
40,Blue-collar,Married,Primary,No,46.0,Yes,No,Unknown,6,May,119,1.0,-1,0,No,0
32,Blue-collar,Married,Secondary,No,320.0,Yes,No,Unknown,6,May,198,2.0,-1,0,No,0
55,Admin.,Married,Secondary,No,183.0,Yes,No,Unknown,6,May,150,1.0,-1,0,No,0
45,Blue-collar,Married,Secondary,No,39.0,No,No,Unknown,6,May,241,1.0,-1,0,No,0
35,Management,Single,Tertiary,No,560.0,Yes,No,Unknown,6,May,181,1.0,-1,0,No,0
58,Technician,Divorced,Secondary,No,469.0,No,No,Unknown,6,May,196,1.0,-1,0,No,0
35,Admin.,Married,Secondary,No,530.0,Yes,No,Unknown,6,May,149,1.0,-1,0,No,0
49,Services,Married,Primary,No,61.0,Yes,No,Unknown,6,May,246,1.0,-1,0,No,0
34,Technician,Single,Tertiary,No,242.0,Yes,No,Unknown,6,May,112,1.0,-1,0,No,0
36,Blue-collar,Married,Secondary,No,139.0,Yes,No,Unknown,6,May,309,2.0,-1,0,No,0
24,Self-employed,Single,Secondary,No,0.0,Yes,No,Unknown,6,May,278,1.0,-1,0,No,0
34,Technician,Married,Secondary,No,367.0,Yes,No,Unknown,6,May,140,1.0,-1,0,No,0
51,Admin.,Divorced,Secondary,No,228.0,Yes,No,Unknown,6,May,136,1.0,-1,0,No,0
39,Technician,Single,Secondary,No,3462.0,Yes,No,Unknown,6,May,1623,1.0,-1,0,Yes,0
50,Self-employed,Married,Secondary,No,-84.0,Yes,No,Unknown,6,May,101,1.0,-1,0,No,0
32,Services,Single,Secondary,No,310.0,Yes,No,Unknown,6,May,144,1.0,-1,0,No,0
42,Blue-collar,Married,Secondary,No,132.0,Yes,No,Unknown,6,May,238,1.0,-1,0,No,0
50,Technician,Married,Secondary,No,797.0,Yes,No,Unknown,6,May,354,1.0,-1,0,No,0
40,Services,Married,Secondary,No,71.0,No,No,Unknown,6,May,79,1.0,-1,0,No,0
46,Management,Divorced,Secondary,No,2.0,Yes,No,Unknown,6,May,187,1.0,-1,0,No,0
37,Management,Married,Tertiary,No,231.0,Yes,Yes,Unknown,6,May,451,2.0,-1,0,No,0
34,Blue-collar,Married,Secondary,No,270.0,Yes,Yes,Unknown,6,May,159,1.0,-1,0,No,0
44,Blue-collar,Married,Secondary,No,274.0,Yes,Yes,Unknown,6,May,409,1.0,-1,0,No,0
40,Admin.,Single,Secondary,No,-109.0,Yes,Yes,Unknown,6,May,170,1.0,-1,0,No,0
37,Technician,Married,Secondary,No,1.0,Yes,No,Unknown,6,May,608,1.0,-1,0,Yes,0
33,Blue-collar,Single,Secondary,Yes,-60.0,No,No,Unknown,6,May,243,1.0,-1,0,No,0
35,Blue-collar,Married,Secondary,No,89.0,Yes,No,Unknown,6,May,145,2.0,-1,0,No,0
58,Blue-collar,Divorced,Secondary,No,-11.0,No,No,Unknown,6,May,112,1.0,-1,0,No,0
39,Blue-collar,Married,Primary,No,0.0,Yes,No,Unknown,6,May,262,2.0,-1,0,No,0
43,Blue-collar,Married,Secondary,No,-509.0,Yes,No,Unknown,6,May,124,1.0,-1,0,No,0
39,Unemployed,Married,Primary,No,408.0,Yes,No,Unknown,6,May,53,1.0,-1,0,No,0
36,Services,Single,Primary,No,58.0,Yes,No,Unknown,6,May,134,1.0,-1,0,No,0
57,Retired,Single,Secondary,No,1640.0,No,Yes,Unknown,6,May,204,4.0,-1,0,No,0
36,Admin.,Single,Secondary,No,20.0,Yes,No,Unknown,6,May,186,1.0,-1,0,No,0
50,Blue-collar,Married,Primary,No,71.0,Yes,No,Unknown,6,May,678,1.0,-1,0,No,0
55,Blue-collar,Married,Secondary,No,52.0,Yes,No,Unknown,6,May,182,1.0,-1,0,No,0
44,Self-employed,Married,Tertiary,No,292.0,Yes,No,Unknown,6,May,162,1.0,-1,0,No,0
44,Services,Divorced,Secondary,No,424.0,Yes,No,Unknown,6,May,27,1.0,-1,0,No,0
39,Housemaid,Single,Primary,No,109.0,Yes,No,Unknown,6,May,699,3.0,-1,0,No,0
46,Blue-collar,Married,Secondary,No,1044.0,Yes,No,Unknown,6,May,43,1.0,-1,0,No,0
39,Blue-collar,Married,Secondary,No,983.0,Yes,No,Unknown,6,May,97,1.0,-1,0,No,0
34,Admin.,Married,Secondary,No,869.0,No,No,Unknown,6,May,1677,1.0,-1,0,Yes,0
40,Blue-collar,Married,Primary,No,668.0,Yes,No,Unknown,6,May,283,2.0,-1,0,No,0
50,Management,Married,Tertiary,No,964.0,Yes,No,Unknown,6,May,323,1.0,-1,0,No,0
31,Management,Single,Secondary,No,301.0,Yes,No,Unknown,6,May,82,1.0,-1,0,No,0
37,Admin.,Single,Secondary,No,140.0,Yes,No,Unknown,6,May,310,1.0,-1,0,No,0
39,Management,Single,Secondary,No,1877.0,Yes,No,Unknown,6,May,185,1.0,-1,0,No,0
51,Blue-collar,Married,Primary,No,1127.0,Yes,No,Unknown,6,May,47,1.0,-1,0,No,0
41,Technician,Married,Secondary,No,871.0,Yes,No,Unknown,6,May,145,1.0,-1,0,No,0
41,Technician,Married,Secondary,No,767.0,Yes,Yes,Unknown,6,May,204,1.0,-1,0,No,0
43,Blue-collar,Married,Secondary,No,0.0,No,No,Unknown,6,May,187,1.0,-1,0,No,0
30,Services,Single,Secondary,No,209.0,Yes,No,Unknown,6,May,30,2.0,-1,0,No,0
54,Management,Divorced,Primary,No,0.0,No,No,Unknown,6,May,472,1.0,-1,0,No,0
43,Blue-collar,Divorced,Secondary,No,110.0,Yes,Yes,Unknown,6,May,448,1.0,-1,0,No,0
59,Management,Divorced,Tertiary,No,-76.0,Yes,Yes,Unknown,6,May,264,1.0,-1,0,No,0
47,Technician,Married,Secondary,No,178.0,Yes,No,Unknown,6,May,169,1.0,-1,0,No,0
40,Blue-collar,Married,Primary,No,-66.0,Yes,No,Unknown,6,May,288,1.0,-1,0,No,0
32,Technician,Married,Secondary,No,0.0,Yes,No,Unknown,6,May,176,2.0,-1,0,No,0
29,Blue-collar,Married,Secondary,No,1.0,Yes,No,Unknown,6,May,215,1.0,-1,0,No,0
36,Blue-collar,Married,Secondary,No,0.0,Yes,No,Unknown,6,May,337,1.0,-1,0,No,0
55,Unemployed,Married,Tertiary,No,3462.0,No,No,Unknown,6,May,278,1.0,-1,0,No,0
30,Blue-collar,Divorced,Secondary,No,-209.0,Yes,No,Unknown,6,May,188,2.0,-1,0,No,0
39,Admin.,Single,Secondary,No,0.0,Yes,No,Unknown,6,May,174,2.0,-1,0,No,0
39,Blue-collar,Divorced,Secondary,No,42.0,Yes,No,Unknown,6,May,226,2.0,-1,0,No,0
50,Blue-collar,Divorced,Secondary,No,41.0,Yes,No,Unknown,6,May,190,1.0,-1,0,No,0
44,Blue-collar,Married,Secondary,No,-99.0,Yes,No,Unknown,6,May,111,2.0,-1,0,No,0
37,Technician,Single,Secondary,No,17.0,Yes,No,Unknown,6,May,164,1.0,-1,0,No,0
46,Admin.,Married,Primary,No,276.0,Yes,Yes,Unknown,6,May,157,2.0,-1,0,No,0
32,Technician,Single,Secondary,No,-170.0,No,No,Unknown,6,May,46,1.0,-1,0,No,0
37,Management,Single,Tertiary,No,230.0,Yes,Yes,Unknown,6,May,374,1.0,-1,0,No,0
29,Blue-collar,Married,Secondary,No,9.0,Yes,No,Unknown,6,May,349,1.0,-1,0,No,0
41,Blue-collar,Married,Secondary,No,946.0,Yes,No,Unknown,6,May,325,1.0,-1,0,No,0
45,Blue-collar,Married,Primary,No,1297.0,Yes,No,Unknown,6,May,233,2.0,-1,0,No,0
57,Retired,Divorced,Secondary,No,-331.0,Yes,No,Unknown,6,May,531,1.0,-1,0,No,0
48,Blue-collar,Single,Secondary,No,44.0,Yes,No,Unknown,6,May,153,1.0,-1,0,No,0
60,Retired,Married,Secondary,Yes,15.0,No,No,Unknown,6,May,80,1.0,-1,0,No,0
26,Admin.,Single,Secondary,No,712.0,Yes,No,Unknown,6,May,232,1.0,-1,0,No,0
58,Retired,Married,Secondary,No,3462.0,Yes,No,Unknown,6,May,118,1.0,-1,0,No,0
34,Admin.,Married,Secondary,No,507.0,Yes,No,Unknown,6,May,190,1.0,-1,0,No,0
55,Unemployed,Divorced,Secondary,No,387.0,Yes,No,Unknown,6,May,918,1.0,-1,0,Yes,0
41,Blue-collar,Married,Primary,No,0.0,Yes,Yes,Unknown,6,May,238,1.0,-1,0,No,0
50,Management,Divorced,Secondary,No,1716.0,Yes,No,Unknown,6,May,82,1.0,-1,0,No,0
49,Entrepreneur,Married,Secondary,No,167.0,Yes,Yes,Unknown,6,May,198,3.0,-1,0,No,0
44,Admin.,Married,Secondary,No,40.0,No,Yes,Unknown,6,May,160,2.0,-1,0,No,0
44,Blue-collar,Married,Primary,No,148.0,Yes,No,Unknown,6,May,211,1.0,-1,0,No,0
31,Technician,Married,Secondary,No,17.0,Yes,Yes,Unknown,6,May,120,1.0,-1,0,No,0
34,Blue-collar,Single,Tertiary,No,1011.0,Yes,No,Unknown,6,May,136,1.0,-1,0,No,0
46,Management,Single,Secondary,No,1527.0,Yes,No,Unknown,6,May,269,1.0,-1,0,No,0
42,Management,Married,Tertiary,No,744.0,No,No,Unknown,6,May,157,1.0,-1,0,No,0
52,Admin.,Married,Secondary,No,484.0,Yes,No,Unknown,6,May,128,1.0,-1,0,No,0
29,Management,Single,Tertiary,No,0.0,Yes,No,Unknown,6,May,211,1.0,-1,0,No,0
53,Retired,Married,Primary,No,136.0,Yes,No,Unknown,6,May,267,2.0,-1,0,No,0
43,Blue-collar,Married,Secondary,No,1335.0,Yes,No,Unknown,6,May,371,2.0,-1,0,No,0
38,Management,Married,Secondary,No,517.0,Yes,No,Unknown,6,May,288,2.0,-1,0,No,0
46,Management,Married,Tertiary,No,459.0,Yes,No,Unknown,6,May,221,1.0,-1,0,No,0
48,Management,Divorced,Secondary,No,549.0,Yes,No,Unknown,6,May,427,1.0,-1,0,No,0
30,Admin.,Divorced,Secondary,No,83.0,Yes,Yes,Unknown,6,May,310,1.0,-1,0,No,0
44,Blue-collar,Married,Primary,No,213.0,No,No,Unknown,6,May,158,1.0,-1,0,No,0
31,Housemaid,Married,Primary,No,203.0,Yes,No,Unknown,6,May,604,3.0,-1,0,No,0
42,Services,Single,Secondary,No,518.0,Yes,No,Unknown,6,May,198,1.0,-1,0,No,0
40,Management,Single,Tertiary,No,3462.0,Yes,No,Unknown,6,May,145,1.0,-1,0,No,0
52,Admin.,Married,Secondary,No,1236.0,Yes,No,Unknown,6,May,247,1.0,-1,0,No,0
45,Blue-collar,Divorced,Secondary,No,756.0,Yes,No,Unknown,6,May,179,2.0,-1,0,No,0
48,Blue-collar,Married,Secondary,No,157.0,Yes,No,Unknown,6,May,73,1.0,-1,0,No,0
45,Blue-collar,Married,Primary,No,-66.0,Yes,No,Unknown,6,May,263,2.0,-1,0,No,0
34,Blue-collar,Married,Secondary,No,245.0,Yes,No,Unknown,6,May,13,1.0,-1,0,No,0
