age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,y,previously_contacted,season_quarter,has_housing,has_personal,debt_score,age_group,is_high_value,month
48,Self-employed,Married,Tertiary,No,7.0,Yes,No,Unknown,5,286,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
44,Blue-collar,Married,Secondary,No,575.0,Yes,No,Unknown,5,477,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
35,Student,Single,Secondary,No,298.0,Yes,No,Unknown,5,611,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
35,Services,Married,Secondary,No,0.0,Yes,No,Unknown,5,471,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
50,Services,Married,Secondary,No,3462.0,Yes,No,Unknown,5,381,2.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
41,Management,Married,Tertiary,No,176.0,Yes,Yes,Unknown,5,42,1.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
41,Management,Married,Tertiary,No,517.0,Yes,No,Unknown,5,251,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
39,Services,Single,Secondary,No,257.0,Yes,No,Unknown,5,408,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
42,Retired,Married,Secondary,No,56.0,Yes,No,Unknown,5,215,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
38,Blue-collar,Married,Secondary,No,-390.0,Yes,No,Unknown,5,287,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
53,Retired,Married,Secondary,No,330.0,Yes,No,Unknown,5,216,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
59,Housemaid,Divorced,Primary,No,195.0,No,No,Unknown,5,366,2.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
36,Services,Married,Secondary,No,301.0,Yes,No,Unknown,5,210,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
54,Blue-collar,Married,Primary,No,-41.0,Yes,No,Unknown,5,288,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
40,Technician,Married,Tertiary,No,483.0,Yes,No,Unknown,5,168,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
47,Blue-collar,Married,Secondary,No,28.0,No,No,Unknown,5,338,2.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
53,Unemployed,Married,Secondary,No,13.0,No,No,Unknown,5,410,3.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
46,Housemaid,Married,Primary,No,965.0,No,No,Unknown,5,177,1.0,-1,0,No,0,Q2,0,0,0,Senior,1,May
39,Management,Married,Tertiary,No,378.0,Yes,Yes,Unknown,5,127,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
40,Unemployed,Married,Secondary,No,219.0,Yes,No,Unknown,5,357,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
28,Blue-collar,Married,Primary,No,324.0,Yes,No,Unknown,5,175,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
35,Entrepreneur,Divorced,Secondary,No,-69.0,Yes,No,Unknown,5,300,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
55,Retired,Married,Secondary,No,0.0,No,Yes,Unknown,5,136,1.0,-1,0,No,0,Q2,0,1,1,Senior,0,May
43,Technician,Divorced,Secondary,No,205.0,Yes,No,Unknown,5,1419,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
48,Blue-collar,Married,Primary,No,278.0,Yes,No,Unknown,5,125,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
58,Management,Married,Secondary,No,1065.0,Yes,No,Unknown,5,213,3.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
33,Management,Single,Tertiary,No,34.0,Yes,No,Unknown,5,27,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
36,Blue-collar,Married,Secondary,No,1033.0,No,No,Unknown,5,238,2.0,-1,0,No,0,Q2,0,0,0,Middle Aged,1,May
53,Services,Divorced,Secondary,No,1467.0,Yes,No,Unknown,5,124,1.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
47,Blue-collar,Married,Primary,No,-12.0,Yes,No,Unknown,5,18,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
31,Services,Married,Secondary,No,388.0,Yes,No,Unknown,5,730,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
57,Entrepreneur,Married,Secondary,No,294.0,Yes,No,Unknown,5,746,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
53,Blue-collar,Married,Secondary,No,1827.0,No,No,Unknown,5,121,1.0,-1,0,No,0,Q2,0,0,0,Senior,1,May
55,Blue-collar,Married,Primary,No,627.0,Yes,No,Unknown,5,247,1.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
45,Blue-collar,Married,Primary,No,25.0,Yes,No,Unknown,5,40,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
53,Admin.,Divorced,Secondary,No,315.0,Yes,No,Unknown,5,181,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
37,Blue-collar,Married,Primary,No,0.0,Yes,No,Unknown,5,79,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
44,Admin.,Divorced,Secondary,No,66.0,Yes,No,Unknown,5,206,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
49,Blue-collar,Divorced,Primary,No,-9.0,Yes,Yes,Unknown,5,389,1.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
46,Technician,Married,Secondary,No,349.0,Yes,Yes,Unknown,5,127,1.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
43,Entrepreneur,Married,Secondary,No,100.0,Yes,No,Unknown,5,702,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
38,Admin.,Married,Secondary,No,0.0,No,No,Unknown,5,151,1.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
43,Technician,Married,Secondary,No,434.0,Yes,No,Unknown,5,117,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
49,Management,Married,Tertiary,No,3237.0,Yes,No,Unknown,5,232,3.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
42,Management,Married,Secondary,No,275.0,No,No,Unknown,5,408,2.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
22,Blue-collar,Single,Secondary,No,0.0,Yes,No,Unknown,5,179,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
40,Management,Married,Tertiary,No,207.0,Yes,No,Unknown,5,39,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
39,Blue-collar,Married,Secondary,No,483.0,Yes,No,Unknown,5,282,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
51,Services,Married,Secondary,No,2248.0,Yes,No,Unknown,5,714,2.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
49,Admin.,Married,Secondary,No,428.0,Yes,No,Unknown,5,50,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
53,Blue-collar,Married,Secondary,No,0.0,Yes,Yes,Unknown,5,181,1.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
34,Services,Single,Secondary,No,0.0,Yes,No,Unknown,5,142,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
33,Technician,Divorced,Secondary,No,140.0,Yes,No,Unknown,5,227,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
50,Management,Single,Tertiary,No,297.0,Yes,No,Unknown,5,119,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
39,Blue-collar,Married,Primary,No,279.0,Yes,No,Unknown,5,361,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
59,Entrepreneur,Divorced,Secondary,No,901.0,Yes,No,Unknown,5,73,3.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
30,Technician,Single,Secondary,No,2573.0,Yes,No,Unknown,5,67,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
36,Services,Married,Secondary,No,143.0,Yes,Yes,Unknown,5,350,1.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
40,Blue-collar,Married,Secondary,No,475.0,Yes,No,Unknown,5,332,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
53,Blue-collar,Married,Secondary,No,70.0,Yes,No,Unknown,5,611,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
34,Management,Single,Tertiary,No,318.0,Yes,No,Unknown,5,113,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
37,Technician,Married,Secondary,No,275.0,Yes,No,Unknown,5,132,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
42,Management,Divorced,Tertiary,No,742.0,Yes,No,Unknown,5,58,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
41,Entrepreneur,Married,Primary,No,236.0,Yes,No,Unknown,5,151,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
30,Student,Single,Tertiary,No,25.0,Yes,No,Unknown,5,89,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
37,Management,Single,Tertiary,No,600.0,Yes,No,Unknown,5,152,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
39,Admin.,Divorced,Secondary,No,-349.0,Yes,No,Unknown,5,611,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
41,Blue-collar,Married,Primary,No,183.0,Yes,Yes,Unknown,5,110,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
40,Blue-collar,Married,Primary,No,0.0,Yes,No,Unknown,5,463,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
42,Management,Single,Tertiary,No,0.0,Yes,Yes,Unknown,5,562,2.0,-1,0,Yes,0,Q2,1,1,2,Middle Aged,0,May
40,Blue-collar,Divorced,Primary,No,0.0,Yes,No,Unknown,5,962,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
57,Technician,Married,Secondary,No,1078.0,Yes,No,Unknown,5,10,4.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
56,Entrepreneur,Divorced,Secondary,No,155.0,No,No,Unknown,5,118,3.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
37,Admin.,Married,Secondary,No,190.0,Yes,No,Unknown,5,92,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
59,Retired,Married,Secondary,No,319.0,Yes,No,Unknown,5,143,3.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
39,Services,Divorced,Secondary,No,-185.0,Yes,No,Unknown,5,189,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
49,Services,Married,Secondary,No,47.0,No,No,Unknown,5,234,2.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
38,Services,Single,Secondary,No,570.0,Yes,No,Unknown,5,75,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
36,Self-employed,Married,Tertiary,No,19.0,No,No,Unknown,5,189,2.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
50,Blue-collar,Married,Primary,No,61.0,Yes,No,Unknown,5,621,3.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
41,Admin.,Married,Secondary,No,-62.0,Yes,Yes,Unknown,5,55,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
54,Technician,Married,Tertiary,No,258.0,No,No,Unknown,5,310,4.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
58,Blue-collar,Married,Primary,No,76.0,Yes,No,Unknown,5,156,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
30,Blue-collar,Single,Secondary,No,0.0,Yes,No,Unknown,5,5,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
33,Admin.,Single,Secondary,No,352.0,Yes,No,Unknown,5,225,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
47,Admin.,Married,Secondary,No,368.0,Yes,No,Unknown,5,125,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
50,Technician,Single,Tertiary,No,339.0,Yes,No,Unknown,5,2,3.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
32,Blue-collar,Married,Secondary,No,1331.0,Yes,No,Unknown,5,286,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
40,Self-employed,Married,Secondary,No,672.0,Yes,No,Unknown,5,164,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
37,Management,Married,Tertiary,No,58.0,Yes,No,Unknown,5,98,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
54,Technician,Single,Secondary,No,447.0,Yes,No,Unknown,5,742,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
24,Student,Single,Secondary,No,423.0,Yes,No,Unknown,5,226,3.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
54,Management,Married,Tertiary,No,0.0,No,No,Unknown,5,120,2.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
34,Technician,Married,Secondary,No,19.0,Yes,No,Unknown,5,362,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
56,Technician,Divorced,Primary,No,13.0,Yes,No,Unknown,5,357,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
31,Blue-collar,Single,Secondary,No,3.0,Yes,No,Unknown,5,200,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
24,Student,Single,Secondary,No,82.0,Yes,No,Unknown,5,204,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
42,Blue-collar,Divorced,Primary,No,28.0,Yes,No,Unknown,5,126,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
57,Technician,Married,Secondary,No,792.0,Yes,No,Unknown,5,65,2.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
42,Blue-collar,Married,Secondary,No,408.0,Yes,No,Unknown,5,107,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
51,Admin.,Married,Secondary,No,531.0,Yes,No,Unknown,5,267,2.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
57,Retired,Married,Secondary,No,211.0,Yes,No,Unknown,5,248,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
36,Services,Single,Secondary,No,62.0,Yes,No,Unknown,5,215,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
53,Services,Married,Secondary,No,257.0,Yes,No,Unknown,5,209,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
50,Technician,Married,Secondary,No,1234.0,Yes,No,Unknown,5,205,2.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
54,Management,Married,Tertiary,No,313.0,Yes,No,Unknown,5,83,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
55,Blue-collar,Married,Secondary,No,89.0,Yes,No,Unknown,5,106,3.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
44,Blue-collar,Married,Secondary,No,129.0,Yes,Yes,Unknown,5,189,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
43,Management,Married,Secondary,No,0.0,Yes,No,Unknown,5,105,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
56,Admin.,Married,Secondary,No,353.0,Yes,No,Unknown,5,106,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
54,Technician,Married,Secondary,No,851.0,Yes,No,Unknown,5,108,2.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
55,Services,Divorced,Primary,No,96.0,Yes,Yes,Unknown,5,311,2.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
37,Services,Divorced,Secondary,No,398.0,Yes,Yes,Unknown,5,214,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
33,Admin.,Single,Tertiary,No,193.0,No,No,Unknown,5,132,2.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
46,Admin.,Married,Secondary,No,-358.0,Yes,No,Unknown,5,358,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
36,Blue-collar,Married,Secondary,No,539.0,Yes,Yes,Unknown,5,453,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,1,May
51,Technician,Single,Secondary,No,0.0,Yes,No,Unknown,5,364,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
40,Retired,Single,Primary,No,0.0,No,No,Unknown,5,136,2.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
42,Blue-collar,Married,Secondary,No,490.0,Yes,No,Unknown,5,386,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
51,Blue-collar,Married,Secondary,No,0.0,Yes,No,Unknown,5,173,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
49,Blue-collar,Married,Secondary,No,403.0,Yes,No,Unknown,5,241,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
48,Management,Married,Secondary,No,161.0,Yes,No,Unknown,5,224,3.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
32,Technician,Divorced,Tertiary,No,2558.0,No,No,Unknown,5,148,2.0,-1,0,No,0,Q2,0,0,0,Middle Aged,1,May
31,Admin.,Single,Secondary,No,98.0,Yes,No,Unknown,5,196,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
55,Management,Single,Tertiary,No,115.0,No,No,Unknown,5,111,4.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
40,Blue-collar,Single,Secondary,No,436.0,Yes,No,Unknown,5,231,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
47,Technician,Married,Tertiary,No,831.0,Yes,No,Unknown,5,316,3.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
57,Technician,Married,Secondary,No,206.0,Yes,No,Unknown,5,216,3.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
41,Blue-collar,Married,Secondary,No,290.0,Yes,No,Unknown,5,240,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
48,Blue-collar,Married,Secondary,No,1.0,No,No,Unknown,5,669,3.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
42,Blue-collar,Married,Secondary,No,57.0,Yes,No,Unknown,5,425,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
30,Blue-collar,Single,Secondary,No,-457.0,Yes,No,Unknown,5,143,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
58,Management,Single,Tertiary,No,1387.0,Yes,No,Unknown,5,174,5.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
45,Management,Divorced,Tertiary,No,3462.0,Yes,No,Unknown,5,313,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
49,Blue-collar,Married,Secondary,No,30.0,Yes,No,Unknown,5,135,4.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
42,Admin.,Single,Secondary,No,1022.0,Yes,No,Unknown,5,146,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
53,Technician,Married,Secondary,No,56.0,Yes,Yes,Unknown,5,152,2.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
51,Admin.,Single,Secondary,Yes,-2.0,No,No,Unknown,5,402,3.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
32,Services,Single,Secondary,No,121.0,Yes,No,Unknown,5,213,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
41,Blue-collar,Single,Secondary,No,842.0,Yes,No,Unknown,5,144,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
43,Management,Divorced,Secondary,No,693.0,Yes,No,Unknown,5,124,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
40,Blue-collar,Divorced,Secondary,No,-333.0,Yes,No,Unknown,5,183,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
50,Blue-collar,Married,Primary,No,1533.0,Yes,No,Unknown,5,325,2.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
34,Management,Married,Tertiary,No,46.0,Yes,No,Unknown,5,39,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
53,Services,Married,Secondary,No,18.0,No,No,Unknown,5,503,2.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
45,Technician,Married,Secondary,No,44.0,Yes,No,Unknown,5,95,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
39,Blue-collar,Married,Primary,No,-100.0,Yes,No,Unknown,5,680,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
44,Services,Married,Tertiary,No,510.0,Yes,No,Unknown,5,421,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
55,Management,Married,Tertiary,No,685.0,Yes,No,Unknown,5,174,3.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
46,Management,Single,Tertiary,No,187.0,Yes,No,Unknown,5,113,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
45,Blue-collar,Married,Secondary,No,66.0,Yes,No,Unknown,5,808,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
34,Admin.,Married,Secondary,No,560.0,Yes,No,Unknown,5,198,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
36,Blue-collar,Married,Secondary,No,0.0,Yes,No,Unknown,5,195,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
59,Blue-collar,Divorced,Secondary,No,27.0,No,No,Unknown,5,347,3.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
31,Admin.,Single,Secondary,No,12.0,Yes,No,Unknown,5,208,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
44,Blue-collar,Single,Secondary,No,34.0,Yes,No,Unknown,5,404,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
33,Entrepreneur,Single,Tertiary,No,1068.0,Yes,No,Unknown,5,396,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
40,Blue-collar,Married,Secondary,No,211.0,Yes,No,Unknown,5,216,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
46,Admin.,Single,Tertiary,No,377.0,Yes,No,Unknown,5,98,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
48,Management,Married,Tertiary,No,263.0,Yes,No,Unknown,5,350,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
42,Services,Married,Secondary,No,1263.0,Yes,No,Unknown,6,114,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
27,Services,Married,Secondary,No,8.0,Yes,No,Unknown,6,88,3.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
48,Admin.,Married,Secondary,No,126.0,Yes,Yes,Unknown,6,379,2.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
59,Admin.,Married,Secondary,No,230.0,Yes,No,Unknown,6,190,3.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
46,Technician,Married,Tertiary,No,841.0,Yes,No,Unknown,6,158,1.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
38,Admin.,Divorced,Secondary,No,308.0,Yes,No,Unknown,6,102,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
43,Management,Divorced,Tertiary,No,1.0,Yes,No,Unknown,6,306,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
38,Admin.,Divorced,Tertiary,No,86.0,Yes,No,Unknown,6,218,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
23,Student,Single,Secondary,No,157.0,Yes,No,Unknown,6,54,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
34,Services,Married,Secondary,No,22.0,Yes,No,Unknown,6,344,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
38,Admin.,Married,Secondary,No,46.0,Yes,Yes,Unknown,6,195,1.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
37,Blue-collar,Married,Secondary,No,1293.0,No,No,Unknown,6,652,1.0,-1,0,No,0,Q2,0,0,0,Middle Aged,1,May
25,Admin.,Single,Secondary,No,122.0,Yes,No,Unknown,6,286,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
48,Blue-collar,Married,Secondary,No,131.0,Yes,No,Unknown,6,189,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
49,Blue-collar,Single,Secondary,No,143.0,Yes,No,Unknown,6,83,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
38,Admin.,Single,Secondary,No,393.0,No,No,Unknown,6,184,2.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
43,Blue-collar,Married,Primary,No,98.0,Yes,No,Unknown,6,235,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
33,Management,Married,Tertiary,No,0.0,Yes,No,Unknown,6,290,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
55,Blue-collar,Married,Secondary,No,224.0,Yes,No,Unknown,6,232,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
38,Blue-collar,Married,Secondary,No,757.0,Yes,No,Unknown,6,133,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
49,Services,Married,Secondary,No,245.0,Yes,Yes,Unknown,6,318,1.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
40,Management,Married,Secondary,No,3462.0,No,No,Unknown,6,260,3.0,-1,0,No,0,Q2,0,0,0,Middle Aged,1,May
43,Admin.,Married,Secondary,No,350.0,No,No,Unknown,6,437,1.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
38,Blue-collar,Married,Secondary,No,20.0,Yes,No,Unknown,6,402,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
58,Services,Married,Secondary,No,1667.0,Yes,Yes,Unknown,6,85,1.0,-1,0,No,0,Q2,1,1,2,Senior,1,May
57,Technician,Married,Secondary,No,345.0,Yes,No,Unknown,6,125,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
32,Unemployed,Married,Secondary,No,10.0,Yes,No,Unknown,6,501,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
56,Management,Married,Tertiary,No,830.0,Yes,Yes,Unknown,6,1201,1.0,-1,0,Yes,0,Q2,1,1,2,Senior,1,May
58,Blue-collar,Divorced,Secondary,No,29.0,Yes,No,Unknown,6,253,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
60,Retired,Divorced,Secondary,No,545.0,Yes,No,Unknown,6,1030,1.0,-1,0,Yes,0,Q2,1,0,1,Senior,1,May
37,Technician,Married,Tertiary,No,3462.0,Yes,No,Unknown,6,149,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
46,Technician,Divorced,Tertiary,No,477.0,Yes,No,Unknown,6,114,1.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
27,Admin.,Married,Secondary,No,4.0,Yes,No,Unknown,6,243,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
43,Blue-collar,Married,Secondary,No,1205.0,Yes,No,Unknown,6,769,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
32,Technician,Single,Secondary,No,0.0,Yes,Yes,Unknown,6,135,3.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
40,Admin.,Single,Secondary,No,263.0,Yes,No,Unknown,6,231,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
38,Admin.,Married,Secondary,No,1.0,No,No,Unknown,6,76,1.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
34,Blue-collar,Married,Secondary,No,283.0,No,Yes,Unknown,6,199,1.0,-1,0,No,0,Q2,0,1,1,Middle Aged,0,May
47,Blue-collar,Married,Primary,No,206.0,Yes,No,Unknown,6,152,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
42,Housemaid,Married,Primary,No,17.0,Yes,No,Unknown,6,124,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
48,Technician,Married,Secondary,No,141.0,Yes,Yes,Unknown,6,424,1.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
